EPOCH: 0, MEAN FITNESS: 0.559999
00100000000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00100000000011000000000000000000,0.52,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00100000000000000100000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000100000000000000000000000,0.64,
00100000000000000000000000000000,0.6,
00000000000100000000000000000000,0.6,
00100100000000100000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000010000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100000000000000000000100000000,0.56,
00000000000000100000000000000000,0.52,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000100000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00001000000000000000000000000000,0.52,
00100000000000000000000000000000,0.6,
00001000000000000000000000000000,0.52,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00000100000000000000000000000000,0.6,
00000001000000001000000000000000,0.56,
00000000001000000000000000000000,0.52,
00100000100000001000000000000000,0.68,
00000000000000000000000000000000,0.56,
00000100000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000001000000000100000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00000000000000100000000000000000,0.52,
00000000000000100000000000000000,0.52,
00000000000000000000000000000000,0.56,
00000100000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000001000000000000000000,0.52,
00100000000000000000000000000000,0.6,
00000001100000100000000000000000,0.52,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00100000000000000000000100000000,0.56,
00100000100000000000000000000000,0.64,
00100000000000000000000000000000,0.6,
00100010000000000100000000000000,0.68,
00000000000000000100000000000000,0.6,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000100000000000000100000000,0.56,
00001000000000000000000000000000,0.52,
00100000100000000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000100000000000000,0.6,
00000000100000000000000000000000,0.6,
00000000000000001000000000000000,0.6,
00000010000000000000000000000000,0.6,
00000010000000000000000000000000,0.6,
00000000000100000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000100100000000000000000000,0.64,
00000000000000000100000000000000,0.6,
00100000000000000000000000000000,0.6,
00000010000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000100000000000000,0.6,
00100000100000000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000010000000000000000000,0.52,
00000000100000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000010000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000100000000000000,0.6,
00000000001000000000000000000000,0.52,
00100000100000000000000000000000,0.64,
00000010000000000000000000000000,0.6,
00100000100000000000000000000000,0.64,
00000000100100000000000000000000,0.64,
00100000000000100000000000000000,0.56,
00100000000100000000000000000000,0.64,
00000010000000000000000000000000,0.6,
01000000000000001000000000000000,0.56,
00000010000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000110000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
EPOCH: 16, MEAN FITNESS: 0.579999
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000001000000000100000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00100000100000001000000000000000,0.68,
00000000001000000000000000000000,0.52,
10000000000000000000000000000000,0.52,
00100000000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00100000000100000000000000000000,0.64,
00100000000000000000000000000000,0.6,
00000000100001000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000110000000000000100000000,0.52,
00100000100000000000000000000000,0.64,
00000000000000000100000000000000,0.6,
00100010000000000000000000000000,0.64,
00100000000001000000000000000000,0.56,
00000000100000001000000000000000,0.64,
00100100000000000000000000000000,0.64,
00000000100000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000100000000000000000000,0.6,
00000000001000000000000000000000,0.52,
00100000000000000000000000000000,0.6,
00000000000000000100000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000011000000000000000000,0.48,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00000000000010000000000000000000,0.52,
00000001000000000000000000000000,0.52,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000100000000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00100000000000001000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000000000100000000000000000,0.52,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000001000000000100000000000000,0.56,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000100000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000010000000000000000000000000,0.6,
00000010000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00000000000000000000000100000000,0.52,
00000000000010001000000000000000,0.56,
00000001000000000000000000000000,0.52,
00000000000000000000000000000000,0.56,
00000000000000100000000100000000,0.48,
00000000000000000000000000000000,0.56,
00000000100100000100000000000000,0.68,
00000000100000001000000000000000,0.64,
00000010000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000100100000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00100010000000000000000000000000,0.64,
00100000000100000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000100000000000000100000000,0.56,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000100000001000000000000000,0.64,
00010000000100000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00000010000000000000000000000000,0.6,
00000000000000000000000100000000,0.52,
00000010000000000000000000000000,0.6,
00000000000000000100000000000000,0.6,
00000000000000000100000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100010000000000000000000000000,0.64,
00100000000000000000000000000000,0.6,
00000000000010000000000000000000,0.52,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000100100000000000000000000,0.64,
00000000001000000000000000000000,0.52,
00100000000000000000000000000000,0.6,
00000000000100000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000010000000000010000000000000,0.64,
00100000000000000000000000000000,0.6,
00000100000000000100000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000011000000000000000000,0.48,
00000000000000000000000000000000,0.56,
00000000000000000100000000000000,0.6,
00000010000000000000000000000000,0.6,
00000000000000001000000000000000,0.6,
00000010000000000000001000000000,0.64,
00000010000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000100000100000000,0.56,
00000000000000000000000000000000,0.56,
00000010000000000000000000000000,0.6,
00000000000000001000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000100000000000000,0.6,
00000000000000000000000000000000,0.56,
00000100000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00000000000100000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000011000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000100000000000000000000000000,0.6,
00100000100000000000000000000000,0.64,
00100000000000000000000000000000,0.6,
01000000000000001000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100000100000000000000000000000,0.64,
00000000100000000000000000000000,0.6,
00000010000000000000000000000000,0.6,
00100000100000001000000000000000,0.68,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00100000100000000000000000000000,0.64,
00000000000000100000000000000000,0.52,
00000000100000001000000000000000,0.64,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
01000000000000001000000000000000,0.56,
00000000000000100000000000000000,0.52,
00000000000000000000000100000000,0.52,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000000000000100000100000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000001000000000000000000000000,0.52,
00000000000000000100000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
EPOCH: 17, MEAN FITNESS: 0.586599
00000000000011000100000000000000,0.52,
00100010000000000000001000000000,0.68,
00000000000000000000000000000000,0.56,
00000010000000000000001000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000010000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000010000000000000000000000000,0.6,
00100000100000001000000000000000,0.68,
00100000000000000000000000000000,0.6,
00000000000000001000000000000000,0.6,
00100000000000000000000000000000,0.6,
00100000000100000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000100000001000000000000000,0.64,
00000000000000000000000000000000,0.56,
00100000000100000000000000000000,0.64,
00000000100000000000000000000000,0.6,
00000000100100000000000000000000,0.64,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000010000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100000100000001000000000000000,0.68,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000001000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000010001000000000000000,0.56,
00100000000000000000000000000000,0.6,
00100000000100000000000000000000,0.64,
00000000100000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000100000000000000,0.6,
00000000100100000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000100000000000000000,0.52,
00000000000000000100000000000000,0.6,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100100000000000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000100000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00000000000000000100000000000000,0.6,
00000000000000000000000000000000,0.56,
00000010000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00000000100000000000000100000000,0.56,
00100000000000000100000000000000,0.64,
00000000000000000000000000000000,0.56,
00000010000000000000000000000000,0.6,
00000010000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100100000000000000000000000000,0.64,
00000000100000000000000000000000,0.6,
00000000000000001000000000000000,0.6,
00100000000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000100000000000000000,0.52,
00000010000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000100100000000000000000000000,0.64,
00000010000000010000000000000000,0.64,
00100000000100000000000000000000,0.64,
00000000100000000000000000000000,0.6,
00100000000000001000000000000000,0.64,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000100000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000010000000000000000000000000,0.6,
00100000100010000000000000000000,0.6,
00100000000100000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000100000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000100000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000001000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000100000001000000000000000,0.64,
00000000000100000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000010000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100010000000000000000000000000,0.64,
00000000000000000010000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
10000000000000000000000000000000,0.52,
00100000100000000000000000000000,0.64,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100000000100000000000000000000,0.64,
01000000000000000000000000000000,0.52,
00000000000000000000000000000000,0.56,
00000000000000100000000000000000,0.52,
00000010000000000000000000000000,0.6,
00000000001000000000000000000000,0.52,
00000000000000000000000000000000,0.56,
00000010000000000010000000000000,0.64,
00100000100000000000000000000000,0.64,
00100000000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100000000100000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000001000000000000000000000000,0.52,
00100000000000000000000000000000,0.6,
01000000000000001000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00100000100000000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000010000000000000000000,0.52,
00000010000000000000000000000000,0.6,
00000000000000000000000100000000,0.52,
00000000000000000100000000000000,0.6,
00000000100000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000010000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00110010000000000000000000000000,0.6,
00000000000011000000000000000000,0.48,
00000000100000000000000000000000,0.6,
00100010000000000000000000000000,0.64,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000100000000000000100000000,0.56,
00000000000000000000000100000000,0.52,
00000000100000000000000000000000,0.6,
00100000100000001000000000000000,0.68,
00100000001000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000010000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00010000000100000000000000000000,0.56,
00000000000011000000000000000000,0.48,
00100000100000000000000000000000,0.64,
00000001000000000000000000000000,0.52,
00100000000000000000000000000000,0.6,
00000000000000001000000000000000,0.6,
00100000000000001000000000000000,0.64,
00100000000000000100000000000000,0.64,
00000000100000001000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00100000100000000000000000000000,0.64,
EPOCH: 18, MEAN FITNESS: 0.594599
00000100000000000000000000000000,0.6,
00100010000000000000001000000000,0.68,
00100000000100000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000011000000000000000000,0.48,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000010000000000000000000000000,0.6,
00100000100010000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100000100000000000000000000000,0.64,
00000000100000001000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00100000000100000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100010000000000000000000000000,0.64,
00100000100000000000000000000000,0.64,
00100000100000001000000000000000,0.68,
00100000000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000000001000000100000000,0.56,
00000000000000000000000000000000,0.56,
00100000100000001000000000000000,0.68,
00100000000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000001000100000000000000000,0.48,
00100000100000001000000000000000,0.68,
00000000000000000000000000000000,0.56,
00000010000000000000000000000000,0.6,
00000000000011000000000000000000,0.48,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00100000000100000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000100000001000000000000000,0.64,
00000000000000000010000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00000000001000000000000000000000,0.52,
00100000100010000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000100100000000000000000000,0.64,
00100000000000000000000000000000,0.6,
00000000000000100000000000000000,0.52,
00100000000000000000000000000000,0.6,
00000000000000000010000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00100000000000000010000000000000,0.64,
01000000000000001000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000010000100000000000000000000,0.64,
00000000100100000000000000000000,0.64,
00100000000000001000000000000000,0.64,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00000100100000000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000100000000000000000000,0.6,
00000000100100000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00100000000100000000000000000000,0.64,
00000000100000000000000000000000,0.6,
01000000000000000000000000000000,0.52,
00100000000000000000000000000000,0.6,
00000000000000001000000000000000,0.6,
00000000000000000000000000000000,0.56,
01100000100000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000010000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000010000000000000001000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000100000000000000000000000,0.64,
00000010000000000000001000000000,0.64,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00100000100000000000000000000000,0.64,
00100000100000000000000100000000,0.6,
00100000000100000000000000000000,0.64,
00000100100000000010000000000000,0.68,
00100100000000000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00100000000000000010000000000000,0.64,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00010000000100000000000000000000,0.56,
00000000100000000000000100000000,0.56,
00000000000100000000000000000000,0.6,
00100000000001000000000000000000,0.56,
00100000100000001000000000000000,0.68,
00000000000010000000000000000000,0.52,
00000000100100001000000000000000,0.68,
00100000000100000000000100000000,0.6,
00100000000100000000000000000000,0.64,
00000000100100000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000100011000000000000000000,0.52,
00100000100000000000000000000000,0.64,
00100000000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000010000100000000000000000000,0.64,
00000010100000001000000000000000,0.68,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
01000000000000001000000000000000,0.56,
00000000000100000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100010000000000000000000000000,0.64,
00000010000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100100000000000000000000000000,0.64,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100000001000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000001000000000000000,0.64,
00100010000000000000001000000000,0.68,
00000000000000100000000000000000,0.52,
00000000000000000000000000000000,0.56,
00100000000000000100000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000000000001000000000,0.6,
00000100100000000000000000000000,0.64,
00000000000000001000000000000000,0.6,
00000000100000001000000000000000,0.64,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000010000000000000000000000000,0.6,
00000000000000001000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100000100000000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00100000000000000010000000000000,0.64,
00000000100000000000001000000000,0.64,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000100000000000000001000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000010000000000000001000000000,0.64,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000010000000001000000000000000,0.64,
00000000000000000101000000000000,0.56,
00100000100000000000000000000000,0.64,
00000000100000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00100000000001000000000000000000,0.56,
00000100000000000000000000000000,0.6,
00000000001000000000000000000000,0.52,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100100000000000010000000000000,0.68,
00100000000000000000000000000000,0.6,
00000000100000000000000000000000,0.6,
00100000100000001000000000000000,0.68,
00100000000100000000000000000000,0.64,
00000001000000000000000000000000,0.52,
00000010000000100000000000000000,0.56,
00000010000000000000000000000000,0.6,
00100010000000000000000000000000,0.64,
00000010000000000010000000000000,0.64,
EPOCH: 19, MEAN FITNESS: 0.590599
00000000000000000000000000000000,0.56,
00100010000000000000001000000000,0.68,
00100000000000000000000000000000,0.6,
00000010000000000000000000000000,0.6,
00100010000000000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00000010000000000000000000000000,0.6,
00100010001000000000000000000000,0.6,
00100000000100001000000000000000,0.68,
00000000000011000000000000000000,0.48,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00000100000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000000100000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000100000001000000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000000000001000000000000000,0.6,
00000000100000001000000000000000,0.64,
00000000100000000000001000000000,0.64,
00000000100000000000000000000000,0.6,
00100000000000001000001000000000,0.68,
00000000000000000000000000000000,0.56,
00000000000010000000000000000000,0.52,
00100000000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00100000000100000000000000000000,0.64,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100000100010000000000000000000,0.6,
00000100100000000000000000000000,0.64,
00000000100000000000000000000000,0.6,
00100000100000001000000000000000,0.68,
00000000000000000000000000000000,0.56,
00000000000000000010000000000000,0.6,
00100100000000000000000000000000,0.64,
00000000100000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000100010000000000000000000,0.56,
00100000100000000000000000000000,0.64,
00100000000100000000000000000000,0.64,
00000000100000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000000100000000000000000,0.52,
00100000000100000100000000000000,0.68,
00000000000000000000000000000000,0.56,
00000010000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100000000011000000000000000000,0.52,
00000000000000001000000000000000,0.6,
00000001000100000000000000000000,0.56,
00100000000000000100000000000000,0.64,
00100000100000000000000000000000,0.64,
00000000001000100000000000000000,0.48,
00000010000000000000001000000000,0.64,
00100000000000000000000000000000,0.6,
00000010000000000000000000000000,0.6,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
00000000100000000000000000000000,0.6,
00100000100011000000000000000000,0.56,
00000000000011000000000000000000,0.48,
00000000000000000000000000000000,0.56,
00000000001000100000000000000000,0.48,
00000000000000000000000000000000,0.56,
00100000000000100000000000000000,0.56,
00100000000000000010000000000000,0.64,
00000000001000000000000000000000,0.52,
00000000000000000000000000000000,0.56,
00000000000000000000000000000000,0.56,
00100000000000000010000000000000,0.64,
00100000000000000010000000000000,0.64,
00000000000000000000000000000000,0.56,
00000000100000000000000100000000,0.56,
00000000000000000000000000000000,0.56,
00100000100000000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00100000000000000000000000000000,0.6,
00000000000010000000000000000000,0.52,
00000000000000000000000000000000,0.56,
00100000100000000000000000000000,0.64,
00000000000000000000000000000000,0.56,
00100000100100000000000000000000,0.68,
00100000000000000000000000000000,0.6,
00000000000000000000000000000000,0.56,
